w1,w2,w3
0.18148,0.0038163,0.025769
0.22838,0.0056012,0.033127
0.25083,0.0051353,0.035493
0.22732,0.0051322,0.032585
0.52429,0.056537,0.11433
0.31204,0.0076147,0.04523
0.25589,0.005222,0.036195
0.44015,0.021392,0.073133
0.37738,0.010735,0.056037
0.24387,0.0062424,0.035603
0.24744,0.0066592,0.03641
0.31643,0.0093553,0.047297
0.53088,0.061331,0.11935
0.34248,0.010723,0.051715
0.30948,0.0085817,0.04576
0.28636,0.0055319,0.040231
0.22403,0.0056984,0.032675
0.25279,0.0062822,0.03674
0.25414,0.0064938,0.037093
0.49376,0.034137,0.090928
0.18657,0.0042567,0.026783
0.45173,0.013429,0.067585
0.19966,0.0051612,0.029193
0.5039,0.047185,0.10362
0.26844,0.0060433,0.038464
0.39714,0.019718,0.066351
0.31244,0.0096995,0.047106
0.23175,0.0068374,0.034627
0.28197,0.008382,0.042186
0.52661,0.05638,0.11448
0.28315,0.0072772,0.041364
0.28003,0.008906,0.042406
0.31463,0.0078724,0.045775
0.20054,0.0042244,0.028481
0.27529,0.0069597,0.040115
0.33376,0.010058,0.050055
0.27818,0.0087035,0.042
0.31093,0.008253,0.045651
0.3703,0.014532,0.05849
0.24859,0.0065288,0.036437
0.30856,0.0081217,0.045243
0.22859,0.0069558,0.034341
0.25645,0.0053738,0.036397
0.24072,0.0061207,0.035108
0.2099,0.0045423,0.029916
0.52305,0.055156,0.11297
0.21748,0.0056979,0.031865
0.18537,0.0050091,0.027294
0.28014,0.0066606,0.040451
0.31684,0.0098334,0.047767
0.22511,0.0063894,0.033414
0.33883,0.010532,0.051096
0.24822,0.0076277,0.037355
0.2544,0.0069233,0.037501
0.1953,0.0049696,0.028487
0.26409,0.0071348,0.038883
0.26506,0.0065951,0.03853
0.33663,0.010604,0.050888
0.33107,0.01046,0.050074
0.37514,0.013414,0.058109
0.3044,0.010367,0.046697
0.44372,0.028051,0.079411
0.23275,0.0032825,0.031635
0.20642,0.0055856,0.0304
0.31734,0.0082876,0.046473
0.2554,0.0060431,0.036853
0.35696,0.013541,0.055974
0.49916,0.043691,0.099969
0.42402,0.025687,0.074904
0.40353,0.019073,0.066577
0.35958,0.013282,0.056071
0.34571,0.012674,0.053823
0.37689,0.013237,0.05817
0.24954,0.0067944,0.036787
0.52276,0.055851,0.11354
0.30718,0.0097211,0.046475
0.32649,0.011679,0.050576
0.32439,0.0096236,0.048515
0.27784,0.0083164,0.041618
0.26702,0.0073854,0.039466
0.5543,0.078144,0.13698
0.32521,0.0118,0.050524
0.42423,0.022661,0.072279
0.42863,0.025231,0.075075
0.27592,0.0074625,0.040633
0.37059,0.013831,0.057912
0.32293,0.010833,0.049396
0.24578,0.0067675,0.036299
0.3189,0.0080728,0.046478
0.49859,0.04551,0.10149
0.54449,0.068811,0.12759
0.46247,0.026494,0.080362
0.41368,0.016773,0.065815
0.22923,0.00563,0.033258
0.33557,0.010729,0.050866
0.31722,0.0096507,0.047654
0.24731,0.0058755,0.035707
0.29472,0.0072795,0.042795
0.34368,0.010386,0.051568
0.41994,0.019266,0.068773
0.46261,0.030406,0.083809
0.33863,0.01119,0.051648
0.34924,0.010103,0.052006
0.31724,0.010955,0.0488
0.30354,0.0079458,0.044469
0.31854,0.0095088,0.047692
0.3517,0.015021,0.056621
0.36554,0.014883,0.05821
0.28882,0.0094627,0.04398
0.38238,0.015939,0.061216
0.30744,0.010818,0.047468
0.51923,0.054742,0.11213
0.46665,0.03484,0.088195
0.36586,0.011596,0.055369
0.3809,0.018942,0.063665
0.36705,0.014486,0.058048
0.42721,0.024048,0.073862
0.38717,0.0094417,0.056113
0.37895,0.0097735,0.055388
0.49875,0.041418,0.097926
0.3149,0.019458,0.067711
0.33831,0.026485,0.077413
0.34494,0.025321,0.077522
0.29286,0.013454,0.059087
0.28896,0.012154,0.057362
0.33264,0.021536,0.072347
0.28127,0.010932,0.055084
0.31882,0.017222,0.06648
0.37908,0.039084,0.094612
0.33444,0.023603,0.074369
0.28592,0.010765,0.055704
0.30621,0.015321,0.06283
0.27177,0.010155,0.052883
0.3097,0.015671,0.063692
0.31786,0.015728,0.065073
0.37517,0.034961,0.090524
0.32028,0.022597,0.071215
0.28874,0.010036,0.055555
0.26549,0.0079377,0.050001
0.31791,0.019815,0.068501
0.27903,0.012202,0.055781
0.33252,0.018128,0.069475
0.29562,0.010979,0.057466
0.3355,0.024761,0.075512
0.28591,0.011441,0.056268
0.31985,0.017886,0.067203
0.28637,0.012965,0.057619
0.31633,0.013803,0.063212
0.30957,0.01435,0.062566
0.32791,0.023718,0.073399
0.29243,0.010493,0.056539
0.28222,0.011005,0.055301
0.28697,0.0088819,0.0543
0.34118,0.023703,0.075555
0.34641,0.026657,0.07888
0.33535,0.021978,0.073159
0.27601,0.010302,0.053697
0.38535,0.039484,0.095971
0.32319,0.023154,0.072156
0.26113,0.0073524,0.0488
0.37495,0.037876,0.092928
0.33135,0.022128,0.07263
0.31191,0.016305,0.064584
0.31491,0.017579,0.06614
0.37842,0.039341,0.09472
0.31845,0.018226,0.067259
0.28058,0.0085332,0.052964
0.32936,0.020964,0.071332
0.35697,0.030933,0.084182
0.31258,0.018069,0.066169
0.35706,0.029624,0.083101
0.32347,0.022195,0.0714
0.28668,0.010021,0.055205
0.35597,0.028926,0.08234
0.33559,0.0231,0.074136
0.39252,0.042069,0.099305
0.30741,0.013609,0.061593
0.3322,0.024883,0.075074
0.37465,0.039824,0.094508
0.39125,0.041865,0.098927
0.31719,0.016879,0.065926
0.28308,0.0089265,0.053703
0.2938,0.0076745,0.054405
0.37261,0.040787,0.094982
0.30949,0.011045,0.059788
0.35244,0.024135,0.077755
0.35816,0.028607,0.082431
0.32433,0.018833,0.068728
0.29418,0.0092711,0.055802
0.29874,0.010292,0.057401
0.30677,0.01473,0.062427
0.37405,0.042445,0.096603
0.33208,0.019299,0.070384
0.31581,0.015753,0.064758
0.37729,0.040339,0.095371
0.39216,0.043415,0.10037
0.34537,0.022437,0.075179
0.38786,0.042777,0.099137
0.34274,0.026768,0.078373
0.27604,0.0081914,0.051937
0.39204,0.045269,0.1019
0.3375,0.022308,0.073785
0.36062,0.025835,0.080512
0.338,0.025327,0.076394
0.40912,0.05451,0.11243
0.30143,0.011972,0.059247
0.28101,0.0096301,0.053952
0.37598,0.038922,0.093971
0.35002,0.025643,0.078621
0.28755,0.01239,0.057329
0.37263,0.037382,0.092135
0.29894,0.012763,0.059503
0.32983,0.0164,0.067589
0.37396,0.033151,0.088813
0.33541,0.022351,0.073481
0.34663,0.022854,0.075734
0.30922,0.012988,0.06137
0.3256,0.018283,0.068474
0.40463,0.052869,0.11032
0.40917,0.051914,0.11026
0.35279,0.026806,0.080047
0.40599,0.051595,0.10948
0.38123,0.036757,0.093017
0.37047,0.034442,0.089322
0.33091,0.020613,0.071292
0.30176,0.013743,0.060782
0.3831,0.035639,0.092387
0.35868,0.027117,0.081268
0.43,0.068376,0.12744
0.40028,0.047656,0.10525
0.41677,0.0626,0.12044
0.36019,0.027895,0.082166
0.38056,0.035818,0.092121
0.34435,0.020676,0.073539
0.35047,0.02207,0.075705
0.29713,0.0097576,0.056692
0.3733,0.034409,0.089757
0.35469,0.022846,0.077044
0.32485,0.017321,0.067547
0.34684,0.02309,0.075965
0.30446,0.010767,0.058733
0.3931,0.043524,0.10062
0.32057,0.015291,0.06515
0.32103,0.01882,0.068177
0.32189,0.01531,0.06538
0.37279,0.032919,0.088428
0.35083,0.018309,0.072618
0.38774,0.040208,0.096968
0.34357,0.021745,0.074307
0.35675,0.029337,0.082811
0.36453,0.030387,0.084959
0.3845,0.036795,0.093582
0.34256,0.021986,0.074342
0.30337,0.012684,0.060159
0.31871,0.015766,0.065244
0.32037,0.014673,0.0646
0.34373,0.027296,0.078977
0.35679,0.026581,0.080512
0.34505,0.026728,0.078717
0.3748,0.033827,0.089515
0.37973,0.040152,0.095612
0.33011,0.018047,0.069013
0.38838,0.038764,0.095865
0.34417,0.025734,0.077742
0.37118,0.03149,0.08697
0.37828,0.033774,0.09004
0.36442,0.032162,0.086427
0.38389,0.04051,0.096592
0.39727,0.044094,0.10177
0.41429,0.05684,0.11522
0.31699,0.018096,0.066912
0.35447,0.023315,0.077401
0.32916,0.020019,0.070508
0.37851,0.03564,0.091638
0.40527,0.051649,0.1094
0.39627,0.042396,0.10019
0.36487,0.035268,0.089098
0.39339,0.04412,0.10116
0.41321,0.054896,0.11342
0.42631,0.066002,0.12485
0.38323,0.036096,0.092791
0.38559,0.035394,0.092588
0.37771,0.033562,0.089768
0.38251,0.038419,0.094616
0.37019,0.030391,0.085887
0.34132,0.020554,0.072943
0.39401,0.044035,0.10119
0.31333,0.014603,0.063392
0.41788,0.058257,0.11699
0.39239,0.04317,0.1002
0.44068,0.076087,0.13563
0.43135,0.070557,0.12948
0.42411,0.063001,0.12198
0.41114,0.054419,0.11268
0.40624,0.04966,0.1079
0.42079,0.061737,0.12038
0.36279,0.023217,0.078676
0.41734,0.057717,0.11645
0.40373,0.049529,0.10738
0.3571,0.023251,0.077777
0.38894,0.040723,0.097594
0.41043,0.057718,0.11532
0.4299,0.066128,0.12554
0.40286,0.045819,0.10413
0.37706,0.034945,0.09082
0.39154,0.041528,0.098693
0.38396,0.038348,0.094794
0.31477,0.014926,0.063897
0.42855,0.065925,0.12515
0.35582,0.026092,0.079943
0.38695,0.040822,0.097353
0.39466,0.041771,0.099405
0.4105,0.056286,0.11414
0.443,0.077299,0.13703
0.38593,0.038085,0.094896
0.39912,0.047422,0.10486
0.42091,0.06122,0.11997
0.2734,0.0070756,0.050572
0.43705,0.075518,0.13456
0.41993,0.060408,0.11913
0.36001,0.02703,0.081413
0.441,0.075342,0.13506
0.4332,0.069472,0.12888
0.39823,0.040563,0.098978
0.37988,0.033178,0.089801
0.37985,0.037372,0.093306
0.40555,0.051095,0.10899
0.41251,0.055179,0.11354
0.43894,0.074157,0.13373
0.45758,0.08932,0.14946
0.43684,0.073848,0.13313
0.38065,0.03662,0.092808
0.39948,0.046215,0.10391
0.3791,0.033545,0.089982
0.37476,0.035453,0.090869
0.3898,0.041543,0.098421
0.3833,0.037576,0.094041
0.37752,0.033116,0.089365
0.39986,0.045388,0.10328
0.4228,0.064715,0.1232
0.26432,0.0043419,0.033313
0.353,0.017748,0.055108
0.26132,0.0029936,0.031781
0.26663,0.0039393,0.033213
0.24731,0.0027805,0.03003
0.26775,0.0043212,0.033678
0.27603,0.0063164,0.036373
0.32703,0.012199,0.047284
0.25925,0.0031067,0.031651
0.42119,0.045343,0.087227
0.29234,0.006339,0.038211
0.31783,0.0091328,0.043534
0.3329,0.010314,0.046262
0.29418,0.006059,0.038167
0.37089,0.023528,0.062238
0.27269,0.0045051,0.034391
0.36358,0.019348,0.057709
0.29178,0.005365,0.037282
0.37047,0.026278,0.064635
0.27944,0.0057642,0.036263
0.31051,0.0074262,0.041202
0.33732,0.015915,0.051732
0.28697,0.0049576,0.036385
0.28396,0.0041281,0.035313
0.30397,0.0072184,0.040289
0.30146,0.0088762,0.041482
0.4071,0.034121,0.075686
0.31568,0.0077349,0.042052
0.29153,0.0063597,0.038139
0.29858,0.0017716,0.034848
0.34494,0.016926,0.05348
0.31637,0.011417,0.0454
0.37972,0.02427,0.063881
0.32258,0.012991,0.047491
0.39235,0.025111,0.066037
0.32279,0.0087414,0.043739
0.31537,0.010136,0.044151
0.34052,0.014846,0.051139
0.36671,0.024325,0.062481
0.38261,0.02906,0.068459
0.41124,0.036083,0.07789
0.30985,0.0037576,0.037868
0.42204,0.047769,0.089477
0.42311,0.042816,0.085195
0.37203,0.024272,0.063026
0.36596,0.017609,0.056429
0.42335,0.04606,0.088105
0.35921,0.018325,0.056313
0.31229,0.010199,0.043864
0.38817,0.027395,0.067599
0.35768,0.01832,0.056138
0.38785,0.029189,0.069158
0.33296,0.010619,0.046541
0.40084,0.030353,0.07164
0.3165,0.01106,0.045099
0.33213,0.014434,0.049838
0.34884,0.016853,0.05385
0.35555,0.015706,0.053578
0.33771,0.010931,0.047347
0.43039,0.04389,0.086961
0.3477,0.017056,0.053904
0.40187,0.031904,0.073133
0.33958,0.013403,0.049753
0.4009,0.031628,0.072779
0.36953,0.024651,0.063084
0.38897,0.026116,0.066552
0.3929,0.033875,0.073885
0.42852,0.041783,0.08488
0.44833,0.056227,0.099923
0.415,0.027331,0.070532
0.34498,0.015019,0.051789
0.37199,0.020556,0.059719
0.37809,0.023652,0.06315
0.37382,0.021441,0.06071
0.38832,0.016614,0.058037
0.32036,0.010397,0.04494
0.41193,0.026396,0.069359
0.33066,0.010624,0.046289
0.4081,0.035491,0.077015
0.36992,0.021383,0.060224
0.39817,0.022442,0.064312
0.40928,0.031593,0.073682
0.44716,0.053971,0.097788
0.43538,0.046625,0.089949
0.40622,0.035037,0.076401
0.42029,0.039068,0.081551
0.35087,0.02019,0.05704
0.38487,0.019988,0.06065
0.40448,0.038651,0.079419
0.37988,0.02594,0.065383
0.35266,0.016594,0.054045
0.36354,0.019634,0.057959
0.36781,0.022435,0.060924
0.25177,0.0128,0.056193
0.27758,0.022092,0.068484
0.26534,0.018099,0.062993
0.27841,0.020626,0.067435
0.27813,0.021579,0.068164
0.27934,0.021968,0.068702
0.23893,0.0088415,0.050622
0.23351,0.01035,0.050871
0.29339,0.030055,0.077872
0.23762,0.010875,0.052049
0.27733,0.019979,0.066709
0.27758,0.021744,0.068199
0.21865,0.0059291,0.044556
0.26319,0.016775,0.06152
0.22531,0.01086,0.049801
0.2466,0.013624,0.055928
0.2984,0.028041,0.077134
0.24626,0.012507,0.054953
0.34376,0.053325,0.10606
0.27945,0.023092,0.069643
0.27215,0.021886,0.06733
0.28153,0.022191,0.069281
0.29996,0.028665,0.077927
0.31786,0.042783,0.092732
0.23751,0.01288,0.053668
0.3102,0.035688,0.085535
0.30177,0.033745,0.082414
0.30327,0.035593,0.084198
0.25499,0.015308,0.05883
0.23657,0.013391,0.053917
0.23443,0.01282,0.053061
0.31878,0.039639,0.090325
0.24945,0.013546,0.056382
0.24,0.011842,0.053271
0.26825,0.018683,0.063999
0.27395,0.020917,0.066863
0.27225,0.020955,0.066586
0.25667,0.016035,0.05973
0.25693,0.011619,0.056163
0.31133,0.037163,0.086947
0.25816,0.01176,0.056502
0.25371,0.016097,0.059243
0.3158,0.041572,0.091367
0.24811,0.014325,0.056777
0.30775,0.033429,0.083241
0.29732,0.030808,0.079202
0.27969,0.0205,0.067564
0.29725,0.028453,0.077262
0.27686,0.020556,0.067097
0.25923,0.018236,0.061996
0.30939,0.034175,0.084149
0.31107,0.035594,0.085615
0.24838,0.013458,0.056115
0.25085,0.015594,0.058313
0.32529,0.043987,0.095067
0.29939,0.030006,0.078921
0.24743,0.015214,0.057381
0.24777,0.012832,0.055493
0.23286,0.012979,0.052905
0.24211,0.012792,0.054433
0.22355,0.011022,0.049613
0.31607,0.038911,0.089237
0.2429,0.01254,0.054369
0.30957,0.036612,0.086176
0.27614,0.020202,0.066677
0.26007,0.017963,0.061925
0.30472,0.035412,0.084314
0.26838,0.018184,0.063615
0.23862,0.0095355,0.051132
0.25762,0.015516,0.059478
0.35659,0.064374,0.11743
0.33317,0.047623,0.099474
0.23564,0.012651,0.053142
0.31877,0.037894,0.088896
0.33088,0.046075,0.097791
0.30686,0.036861,0.085888
0.25365,0.013731,0.057295
0.22219,0.010857,0.049231
0.32428,0.042583,0.093735
0.31497,0.03657,0.087122
0.28808,0.027569,0.074873
0.24049,0.013066,0.054363
0.23901,0.013635,0.054559
0.25995,0.016301,0.060544
0.33224,0.047577,0.099266
0.26102,0.016063,0.060542
0.24196,0.012368,0.054057
0.26722,0.019154,0.064198
0.32068,0.038842,0.090019
0.26743,0.019226,0.064296
0.23053,0.012793,0.05233
0.31096,0.035045,0.085147
0.2901,0.028053,0.075637
0.2945,0.029172,0.077352
0.27666,0.019125,0.065889
0.25591,0.016722,0.060155
0.3387,0.050411,0.10276
0.2643,0.018698,0.063296
0.2538,0.015594,0.058848
0.28622,0.024295,0.071857
0.27256,0.021926,0.067438
0.26114,0.019777,0.063604
0.29165,0.02283,0.071642
0.34546,0.057603,0.10987
0.32794,0.045335,0.096651
0.3139,0.03716,0.08741
0.32854,0.046856,0.098005
0.28789,0.025104,0.072821
0.32336,0.040087,0.091525
0.28169,0.026541,0.072872
0.31519,0.040625,0.09048
0.29992,0.032322,0.080914
0.32355,0.041515,0.092728
0.30198,0.03138,0.080517
0.35106,0.061527,0.1141
0.22697,0.0094105,0.048916
0.3231,0.043373,0.094166
0.33695,0.053817,0.10523
0.26522,0.020273,0.064752
0.32712,0.046124,0.097149
0.33141,0.044748,0.0968
0.3257,0.043629,0.094849
0.25201,0.01577,0.058667
0.29195,0.028199,0.076092
0.26486,0.020141,0.064579
0.21801,0.010224,0.047954
0.29804,0.030312,0.078927
0.28915,0.027491,0.075003
0.27788,0.023415,0.069622
0.292,0.027685,0.075679
0.31118,0.037197,0.086948
0.20765,0.0075497,0.043884
0.30542,0.032247,0.081851
0.27752,0.020907,0.067504
0.23948,0.012665,0.05385
0.20905,0.0089881,0.045315
0.33595,0.050325,0.10219
0.31769,0.038079,0.088851
0.24649,0.015201,0.057199
0.22307,0.013147,0.051266
0.30959,0.035688,0.085424
0.21621,0.009964,0.047414
0.25427,0.014445,0.057994
0.3016,0.032319,0.081216
0.23701,0.015754,0.055931
0.25715,0.016037,0.059818
0.308,0.033401,0.083264
0.25179,0.016135,0.058926
0.32903,0.046231,0.097583
0.31128,0.033135,0.083641
0.32103,0.042992,0.093479
0.22608,0.012218,0.051052
0.25742,0.01722,0.060836
0.34294,0.053883,0.10637
0.35913,0.067634,0.12057
0.25335,0.014653,0.057996
0.25023,0.014498,0.057303
0.28989,0.030076,0.077253
0.32079,0.039063,0.090219
0.24472,0.014532,0.05633
0.28271,0.022822,0.070014
0.29654,0.032533,0.080473
0.31347,0.034024,0.084766
0.24561,0.014836,0.056742
0.29296,0.028825,0.076788
0.25764,0.016271,0.060099
0.33798,0.050721,0.10288
0.26556,0.020961,0.065375
0.28847,0.024658,0.072561
0.33943,0.051861,0.10408
0.30696,0.035804,0.085042
0.2772,0.022183,0.068489
0.30869,0.031886,0.082149
0.33969,0.051632,0.10394
0.35634,0.065392,0.11822
0.32169,0.036944,0.08865
0.21862,0.010144,0.047999
0.341,0.05394,0.10606
0.26176,0.017844,0.062134
0.21551,0.0086423,0.046206
0.20475,0.0083553,0.044018
0.26659,0.017205,0.062489
0.31713,0.037887,0.088592
0.31402,0.032934,0.083974
0.27118,0.018263,0.064188
0.21188,0.009618,0.046344
0.25207,0.013849,0.057105
0.21259,0.0090334,0.045996
0.33324,0.048471,0.10018
0.21156,0.0084279,0.045313
0.34071,0.054581,0.10654
0.34024,0.053888,0.10588
0.3141,0.038465,0.088516
0.23344,0.013325,0.053295
0.33039,0.045149,0.096944
0.28233,0.022126,0.069374
0.27027,0.0222,0.067245
0.24548,0.014089,0.056105
0.25493,0.013827,0.057607
0.27174,0.021125,0.066633
0.23247,0.0098586,0.05028
0.32438,0.042132,0.093383
0.24971,0.014988,0.05761
0.2802,0.024351,0.070809
0.23019,0.011873,0.051515
0.32534,0.046127,0.096827
0.28112,0.020792,0.068064
0.25229,0.014165,0.057405
0.21787,0.0092847,0.04716
0.29582,0.030091,0.078342
0.2727,0.024407,0.069493
0.26455,0.018786,0.063411
0.3246,0.044297,0.095196
0.29168,0.025621,0.073932
0.21505,0.0093894,0.046734
0.25557,0.014871,0.058578
0.24695,0.016659,0.058475
0.24053,0.012654,0.054032
0.29426,0.027579,0.076004
0.24003,0.011701,0.053162
0.28292,0.024962,0.071803
0.25934,0.017591,0.061488
0.22663,0.011483,0.050549
0.32011,0.040303,0.091112
0.27482,0.022486,0.068305
0.34949,0.058066,0.11098
0.24219,0.010618,0.052667
0.26726,0.017267,0.062661
0.30596,0.036961,0.085806
0.32205,0.041097,0.092114
0.25425,0.017806,0.060741
0.27253,0.021122,0.066773
0.30036,0.029618,0.07878
0.29757,0.029898,0.078502
0.25066,0.016474,0.058998
0.2228,0.0089232,0.04776
0.31963,0.042437,0.092771
0.20234,0.005455,0.041207
0.23262,0.01269,0.052625
0.37086,0.077523,0.13079
0.33362,0.048142,0.09998
0.27667,0.017128,0.064257
0.34746,0.059298,0.11162
0.33016,0.049294,0.1003
0.26929,0.019054,0.064493
0.34408,0.058936,0.11071
0.26853,0.018895,0.064225
0.26675,0.018291,0.063408
0.23509,0.011844,0.052381
0.32871,0.048504,0.099385
0.2529,0.015221,0.058379
0.29727,0.028257,0.077105
0.2871,0.025567,0.073057
0.26841,0.018333,0.063743
0.3414,0.053733,0.10597
0.34531,0.056487,0.10893
0.26044,0.015875,0.060284
0.34253,0.054627,0.10691
0.31921,0.041166,0.091655
0.35288,0.063696,0.11621
0.27107,0.021706,0.066986
0.30562,0.031835,0.081549
0.29439,0.030744,0.078617
0.29317,0.028367,0.07645
0.25695,0.017935,0.061335
0.27603,0.019545,0.066118
0.27801,0.023323,0.069569
0.35285,0.061064,0.11405
0.34131,0.053016,0.10536
0.26856,0.0188,0.064153
0.25741,0.017432,0.061008
0.2937,0.026687,0.075172
0.267,0.01668,0.062134
0.29973,0.028333,0.077615
0.30062,0.029757,0.078942
0.31972,0.040095,0.090871
0.25168,0.014644,0.057686
0.24389,0.014598,0.056233
0.31555,0.034539,0.085565
0.24484,0.011951,0.05424
0.26917,0.017517,0.063212
0.25701,0.012364,0.056787
0.28203,0.018509,0.06636
0.33214,0.049195,0.10057
0.22686,0.009719,0.049149
0.31688,0.036012,0.087013
0.27288,0.023302,0.068621
0.23544,0.011126,0.051857
0.30698,0.035834,0.08507
0.32533,0.046613,0.097223
0.27535,0.02123,0.067374
0.31414,0.033211,0.084223
0.30159,0.030902,0.080054
0.25929,0.019296,0.062875
0.28109,0.022462,0.069425
0.31764,0.038753,0.089394
0.26029,0.016566,0.060822
0.28552,0.023198,0.070831
0.30171,0.029525,0.078949
0.25861,0.018497,0.062098
0.26648,0.017449,0.062668
0.28381,0.021221,0.068902
0.28731,0.022054,0.07022
0.32153,0.038775,0.090119
0.29178,0.026839,0.074948
0.25628,0.017818,0.061119
0.30448,0.029557,0.079478
0.34865,0.059738,0.1122
0.29027,0.024388,0.072667
0.31448,0.038428,0.088553
0.27309,0.018322,0.064583
0.30544,0.033022,0.082489
0.30365,0.030856,0.08039
0.30946,0.033195,0.08336
0.30683,0.033339,0.083
0.35555,0.063995,0.11694
0.27109,0.018963,0.064746
0.33614,0.048495,0.10073
0.30718,0.032382,0.08228
0.27649,0.019068,0.065812
0.2744,0.017856,0.06444
0.37747,0.08375,0.13708
0.37288,0.078761,0.13217
0.29952,0.029807,0.078781
0.29555,0.028936,0.077348
0.30032,0.027926,0.077387
0.33707,0.052451,0.10413
0.3509,0.061257,0.11385
0.35107,0.062883,0.11521
0.344,0.057103,0.1092
0.30291,0.02705,0.077142
0.30813,0.040871,0.0894
0.26217,0.01571,0.060463
0.32457,0.041668,0.093038
0.33767,0.052585,0.10435
0.31447,0.034475,0.085317
0.3079,0.032977,0.082898
0.32729,0.040942,0.092938
0.29147,0.023979,0.07255
0.30535,0.028121,0.078461
0.34918,0.059108,0.11178
0.36759,0.074686,0.12787
0.28394,0.017313,0.065728
0.22705,0.012129,0.062692
0.34121,0.050205,0.11867
0.28693,0.031749,0.091787
0.25909,0.02145,0.077359
0.32112,0.038778,0.10521
0.27439,0.025083,0.083736
0.33904,0.055086,0.12189
0.26306,0.024273,0.080453
0.25768,0.023709,0.078755
0.26997,0.023147,0.081217
0.28826,0.032246,0.092479
0.29237,0.031418,0.092812
0.28644,0.028345,0.089068
0.26574,0.026206,0.082562
0.29187,0.033439,0.09424
0.25917,0.023021,0.078579
0.27904,0.029223,0.087998
0.28298,0.030543,0.089934
0.25424,0.021874,0.076543
0.26288,0.023129,0.079536
0.31465,0.042442,0.10648
0.30293,0.035806,0.098652
0.33922,0.053432,0.12067
0.25655,0.024192,0.07886
0.35603,0.065121,0.13356
0.28123,0.025635,0.085769
0.30594,0.041091,0.1034
0.26593,0.022169,0.079518
0.26831,0.02646,0.083361
0.32897,0.042367,0.1098
0.30989,0.041,0.10426
0.27424,0.028131,0.086033
0.32655,0.046046,0.11204
0.32961,0.049566,0.11545
0.24553,0.021814,0.074448
0.25469,0.023539,0.077922
0.29338,0.03395,0.094985
0.26404,0.023735,0.080271
0.28104,0.028123,0.087628
0.31887,0.045354,0.1097
0.31463,0.0406,0.10507
0.26799,0.023446,0.080981
0.32191,0.046153,0.11103
0.2956,0.030741,0.093054
0.3204,0.044139,0.10914
0.23564,0.017511,0.068832
0.3119,0.038118,0.10253
0.30006,0.032617,0.095538
0.25452,0.023488,0.077844
0.2598,0.024744,0.080045
0.29039,0.030197,0.091412
0.33052,0.047615,0.11417
0.3005,0.037471,0.099354
0.32913,0.047248,0.11357
0.27182,0.027623,0.085074
0.32022,0.04511,0.10983
0.30134,0.034611,0.097365
0.24192,0.019938,0.072164
0.31482,0.041542,0.10584
0.27355,0.028964,0.086507
0.28036,0.03003,0.088925
0.27885,0.030608,0.089014
0.2802,0.02574,0.085606
0.2324,0.016861,0.06757
0.32363,0.044696,0.11032
0.28551,0.030948,0.090839
0.38945,0.084475,0.15623
0.29695,0.030795,0.093413
0.32268,0.043837,0.10944
0.29005,0.029576,0.090858
0.36812,0.07074,0.14071
0.35318,0.057008,0.12669
0.27186,0.028222,0.085544
0.31548,0.038017,0.1033
0.2824,0.026802,0.086936
0.29527,0.034362,0.095746
0.35581,0.064255,0.13285
0.28058,0.032419,0.090804
0.31125,0.041444,0.10492
0.3179,0.040334,0.10564
0.23604,0.017903,0.069224
0.29941,0.035041,0.09724
0.32361,0.046149,0.11143
0.32631,0.043811,0.11028
0.31799,0.040352,0.10567
0.33238,0.045382,0.1129
0.27955,0.028628,0.087662
0.2811,0.031875,0.09051
0.27967,0.029333,0.088229
0.24119,0.019491,0.07165
0.25982,0.023403,0.079026
0.28368,0.030621,0.090159
0.2696,0.027618,0.084548
0.36621,0.065634,0.13635
0.32168,0.042885,0.10848
0.29373,0.035003,0.095875
0.31629,0.041164,0.10589
0.26054,0.022796,0.078731
0.28866,0.033768,0.093737
0.30132,0.038504,0.10034
0.30015,0.033231,0.096029
0.37073,0.071456,0.14187
0.3186,0.043466,0.1082
0.23714,0.017952,0.06952
0.25776,0.019999,0.075937
0.26898,0.02849,0.08507
0.25566,0.024443,0.078842
0.29871,0.029643,0.092948
0.29394,0.031253,0.093056
0.24258,0.017423,0.070395
0.34167,0.056151,0.12333
0.28136,0.030803,0.089751
0.31736,0.043565,0.10798
0.29486,0.033342,0.09487
0.2999,0.033925,0.096502
0.33582,0.048269,0.11592
0.28918,0.034964,0.094774
0.38338,0.083032,0.1537
0.28826,0.030149,0.090874
0.27186,0.02323,0.081725
0.23481,0.017346,0.068509
0.30972,0.042202,0.10514
0.33277,0.04861,0.11546
0.31383,0.037581,0.10257
0.32788,0.04676,0.1129
0.26633,0.025633,0.082261
0.31776,0.04383,0.10828
0.24785,0.020932,0.074318
0.30817,0.037359,0.10107
0.27636,0.02602,0.084917
0.22274,0.012254,0.061774
0.29552,0.031029,0.093256
0.30283,0.036444,0.099116
0.30628,0.037285,0.10057
0.27652,0.024433,0.083741
0.34794,0.057652,0.12595
0.32582,0.048938,0.11408
0.31866,0.044798,0.10923
0.28042,0.026649,0.086355
0.30192,0.039287,0.10108
0.31703,0.039678,0.10493
0.30221,0.037675,0.099913
0.36742,0.068403,0.13875
0.29417,0.028855,0.091275
0.29169,0.03414,0.094733
0.30981,0.040108,0.10356
0.2454,0.019494,0.072642
0.30212,0.036845,0.099258
0.35253,0.060364,0.1291
0.32192,0.045555,0.11058
